game_id,event,site,date,round,white,black,result,white_elo,black_elo,white_fide_id,black_fide_id,eco,opening,ply_count,game_url,broadcast_url
4289e6bd-ea9a-43b6-91e4-3152355ced17,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/otpsBzDM,2025.08.26,1.1,"Xiong, Jeffery",Praggnanandhaa R,1/2-1/2,2640,2785,2047640,25059530,C01,French Defense: Exchange Variation,61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/otpsBzDM,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
c64848bf-b984-4282-a458-77aabb7e2956,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WyzgaEuN,2025.09.04,1.2,Erigaisi Arjun,"Chigaev, Maksim",1/2-1/2,2771,2638,35009192,4108116,A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, with Bc5",107,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WyzgaEuN,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
ed0cee69-c83f-483d-8ed5-54dbc913347b,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/X2jCDICf,2025.09.04,1.3,"Bacrot, Etienne",Gukesh D,0-1,2637,2767,605506,46616543,B12,"Caro-Kann Defense: Advance Variation, Short Variation",90,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/X2jCDICf,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
8ef97e3b-af9e-440c-832a-0cd1ca787763,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/5szptgQu,2025.09.04,1.4,"Firouzja, Alireza","Amin, Bassem",1-0,2754,2636,12573981,10601457,E92,"King's Indian Defense: Petrosian Variation, Stein Defense",130,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/5szptgQu,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
bd03a4e0-8a1f-4634-9882-b3e6717d7f58,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/vGzPGKAH,2025.09.04,1.5,"Gurel, Ediz","Keymer, Vincent",1/2-1/2,2631,2751,44507356,12940690,C69,"Ruy Lopez: Exchange Variation, Normal Variation",71,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/vGzPGKAH,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
7f71fdf0-1e65-40f6-a26e-047e899480fb,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/bdQ4GbbD,2025.09.04,1.6,"Abdusattorov, Nodirbek","Ivic, Velimir",1-0,2748,2630,14204118,950122,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",107,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/bdQ4GbbD,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
82b62c10-b865-487c-853e-d5c69dc28097,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/ifnQyP6O,2025.09.04,1.7,"Hovhannisyan, Robert","Giri, Anish",0-1,2629,2746,13302507,24116068,B90,"Sicilian Defense: Najdorf Variation, English Attack",80,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/ifnQyP6O,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
0030f6d2-9129-40ca-8f11-71c159ce932a,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/8fcheWrL,2025.09.04,1.8,"Aronian, Levon","Martirosyan, Haik M.",1/2-1/2,2744,2628,13300474,13306553,A28,"English Opening: Four Knights System, Nimzowitsch Variation",63,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/8fcheWrL,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
3da3a182-d0c4-4a85-8b76-907336c2236a,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/yVoNQaOP,2025.09.04,1.9,"Volokitin, Andrei","Nepomniachtchi, Ian",1/2-1/2,2628,2742,14107090,4168119,C84,"Ruy Lopez: Closed, Martinez Variation",73,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/yVoNQaOP,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
649bcbc3-5835-4880-bee0-fe200ed98eac,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/naheFMpd,2025.09.04,1.10,"Mamedyarov, Shakhriyar","Cheparinov, Ivan",1/2-1/2,2741,2627,13401319,2905540,D31,Queen's Gambit Declined: Queen's Knight Variation,50,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/naheFMpd,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
9ba6b0ba-7008-40ca-801f-f4071ed25cc0,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/VZa3j63c,2025.09.04,1.11,"Sjugirov, Sanan","Vachier-Lagrave, Maxime",1/2-1/2,2627,2738,4189302,623539,B90,Sicilian Defense: Najdorf Variation,155,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/VZa3j63c,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
45fced0c-6290-40fc-a480-35dbd2f7c5f8,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/OBB321zl,2025.09.04,1.12,"Niemann, Hans Moke","Sargissian, Gabriel",1/2-1/2,2733,2626,2093596,13300881,C55,"Italian Game: Two Knights Defense, Modern Bishop's Opening",60,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/OBB321zl,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
74eaf503-8979-4801-a08b-1d69f0f742dd,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/BNp9ZM2i,2025.09.04,1.13,"Anton Guijarro, David","Fedoseev, Vladimir",1-0,2625,2731,2285525,24130737,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",99,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/BNp9ZM2i,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
0feb07fe-849d-47c7-9734-bd01cf13f76a,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/yIsdkiLv,2025.09.04,1.14,"Sindarov, Javokhir","Hakobyan, Aram",1/2-1/2,2722,2625,14205483,13306677,D38,Queen's Gambit Declined: Ragozin Defense,89,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/yIsdkiLv,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
b647dceb-acef-4ba0-ba15-d0189ebdc951,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/LTP4QHSD,2025.09.04,1.15,"Dardha, Daniel","Yu, Yangyi",1/2-1/2,2624,2714,240990,8603820,B42,"Sicilian Defense: Kan Variation, Modern Variation",78,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/LTP4QHSD,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
0e3ec43a-59aa-4d01-a990-b7e41f30847b,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/d1StVXEM,2025.09.04,1.16,"Vidit, Santosh Gujrathi","Donchenko, Alexander",1-0,2712,2624,5029465,24603295,B45,Sicilian Defense: Four Knights Variation,73,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/d1StVXEM,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
30b4c170-b955-484c-9a8f-e129559680dd,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/YGMS21an,2025.09.04,1.17,"Ponomariov, Ruslan","Rapport, Richard",1/2-1/2,2622,2711,14103320,738590,B44,Sicilian Defense: Taimanov Variation,65,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/YGMS21an,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
027e1b84-f3ac-4154-ba4e-6d3e97f7fb93,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WknwHSeW,2025.09.04,1.18,"Harikrishna, Pentala","Demchenko, Anton",0-1,2704,2620,5007003,4160258,D26,"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation",84,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WknwHSeW,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
c3d15d60-ed4d-47f1-b3ff-cd9ca87c9629,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WtCsje3r,2025.09.04,1.19,"Santos Latasa, Jaime","Liang, Awonder",1/2-1/2,2620,2698,2293307,2056437,E36,"Nimzo-Indian Defense: Classical Variation, Noa Variation",67,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WtCsje3r,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
80021236-ec19-4097-9905-b902a1685f7f,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/OpzJjmgv,2025.09.04,1.20,Nihal Sarin,"Svane, Rasmus",1/2-1/2,2693,2620,25092340,4657101,C84,"Ruy Lopez: Closed, Center Attack, Basque Gambit",61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/OpzJjmgv,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
88ec8419-d904-4266-80a0-d00e9bc24681,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/m4ca60xt,2025.09.04,1.21,Aryan Chopra,"Maghsoodloo, Parham",0-1,2619,2692,5084423,12539929,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",130,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/m4ca60xt,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
9f2686f6-7713-45b8-abf9-8f0d1bb4a97f,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/AUcofKhB,2025.09.04,1.22,"Sevian, Samuel","Hammer, Jon Ludvig",1/2-1/2,2692,2618,2040506,1503707,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",152,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/AUcofKhB,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
1551912f-3600-4fe8-9256-74833b5e5818,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/f5D5btuI,2025.09.04,1.23,"Korobov, Anton","Van Foreest, Jorden",1/2-1/2,2616,2692,14105730,1039784,E60,"Indian Defense: King's Indian Variation, Fianchetto Variation",67,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/f5D5btuI,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
8666dd9f-2577-438e-9513-cf1a572a3a27,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/zCPQOzd2,2025.09.04,1.24,"Dubov, Daniil","Shirov, Alexei",1/2-1/2,2691,2616,24126055,2209390,D02,Queen's Pawn Game: London System,37,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/zCPQOzd2,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
8520f57f-e3cd-4765-a2a9-72e2c43148d9,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WhKHW43Q,2025.09.04,1.25,"Mendonca, Leon Luke","Esipenko, Andrey",1/2-1/2,2615,2687,35028561,24175439,D31,Queen's Gambit Declined: Charousek Variation,61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/WhKHW43Q,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
26265c61-3fcf-47ab-811f-fb145c6afc65,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/x1KThJAu,2025.09.04,1.26,"Sarana, Alexey","Xu, Xiangyu",1/2-1/2,2686,2615,24133795,8608288,E32,Nimzo-Indian Defense: Classical Variation,44,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/x1KThJAu,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
c53fdb23-0878-458f-b991-de3d9ef7f385,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/kZsCXXcr,2025.09.04,1.27,"Najer, Evgeniy","Eljanov, Pavel",1/2-1/2,2613,2682,4118987,14102951,C65,Ruy Lopez: Berlin Defense,108,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/kZsCXXcr,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
77a58291-e868-4b30-9524-a7c56da620d8,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/3GZBihVF,2025.09.04,1.28,"Yakubboev, Nodirbek","Mishra, Abhimanyu",1/2-1/2,2681,2611,14203987,30920019,D43,Semi-Slav Defense,63,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/3GZBihVF,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
4b30c38e-741a-4eb9-94e6-772649f33204,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/VeTmpbWX,2025.09.04,1.29,"Maurizzi, MarcAndria","Deac, Bogdan-Daniel",1/2-1/2,2610,2674,36083534,1226380,C54,"Italian Game: Classical Variation, Giuoco Pianissimo, with a6",61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/VeTmpbWX,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
70bb9a5e-98ce-4027-ad68-81666066ab91,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/JXguy5vB,2025.09.04,1.30,"Robson, Ray","Lagarde, Maxime",1/2-1/2,2674,2609,2023970,662399,D86,"Grünfeld Defense: Exchange Variation, Classical Variation",64,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/JXguy5vB,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
6108366a-950d-4a57-b4cd-e3957a98c667,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/3YXcin18,2025.09.04,1.31,"Matlakov, Maxim","Tabatabaei, M. Amin",1/2-1/2,2609,2673,4168003,12521213,A05,King's Indian Attack,60,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/3YXcin18,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
4a3317dd-a809-409c-b18c-5e4c0c2c6000,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/LQwVfxK6,2025.09.04,1.32,"Bluebaum, Matthias","Predke, Alexandr",1/2-1/2,2671,2609,24651516,24107581,D45,Semi-Slav Defense: Normal Variation,62,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/LQwVfxK6,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
ef4ad956-ee31-48b4-af0a-4e5a8e450327,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/FLkPDJO9,2025.09.04,1.33,"Ivanchuk, Vasyl","Murzin, Volodar",1/2-1/2,2608,2670,14100010,44155573,D10,Slav Defense: Exchange Variation,85,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/FLkPDJO9,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
7e0b0fad-af49-480a-a2be-b7575fc4ac4e,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/XYmWAyoF,2025.09.04,1.34,"Shankland, Sam","Wagner, Dennis",1-0,2670,2608,2004887,24650684,C54,"Italian Game: Classical Variation, Giuoco Pianissimo",97,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/XYmWAyoF,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
eed13486-849a-45b7-b40e-f2680a2b1ced,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/iNZjEqHK,2025.09.04,1.35,"Suleymanli, Aydin","Karthikeyan, Murali",1-0,2602,2669,13413937,5074452,B22,"Sicilian Defense: Alapin Variation, Stoltz Attack",79,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/iNZjEqHK,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
37548af3-2c2b-4ee6-b7da-9b642cba430b,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/c9W2cZde,2025.09.04,1.36,"Vitiugov, Nikita","Kuzubov, Yuriy",1/2-1/2,2666,2600,4152956,14112906,C42,Petrov's Defense: Millennium Attack,61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/c9W2cZde,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
b98ee873-16b3-4365-a89b-588f53b8f002,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/oB5RvHEx,2025.09.04,1.37,"Daneshvar, Bardiya","Artemiev, Vladislav",1/2-1/2,2598,2664,12576468,24101605,C54,"Italian Game: Classical Variation, Giuoco Pianissimo, with h6",75,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/oB5RvHEx,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
793a7be7-7a74-4a84-a910-4368d0f5eaa5,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/pqrCvNGT,2025.09.04,1.38,"Wojtaszek, Radoslaw","Pranav, V",1/2-1/2,2661,2596,1118358,25060783,E11,Bogo-Indian Defense: Exchange Variation,44,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/pqrCvNGT,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
ad11c501-f66c-4353-8c37-342469e2399d,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/gdBnXyUd,2025.09.04,1.39,"Henriquez Villagra, Cristobal","Oparin, Grigoriy",1/2-1/2,2594,2660,3409350,24125890,B45,Sicilian Defense: Four Knights Variation,60,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/gdBnXyUd,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
d5812dda-393a-4f2e-9db6-a09811bd0ffb,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/BePen45X,2025.09.04,1.40,"Sadhwani, Raunak","Moussard, Jules",1/2-1/2,2658,2591,35093487,642908,C43,"Petrov's Defense: Modern Attack, Center Variation",61,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/BePen45X,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
23b35449-d25d-42e8-ae02-cc24bd5f8190,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/M8Hr51lc,2025.09.04,1.41,Narayanan S L,"Grischuk, Alexander",1/2-1/2,2591,2657,5058422,4126025,A34,"English Opening: Symmetrical Variation, Rubinstein Variation",60,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/M8Hr51lc,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
bee883eb-6668-4144-b1a3-19751909a81c,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/tAhBhS3k,2025.09.04,1.42,"Saric, Ivan","Warmerdam, Max",1/2-1/2,2655,2591,14508150,1048104,C93,"Ruy Lopez: Closed, Smyslov Defense",56,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/tAhBhS3k,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
6b46aa60-5216-49b4-8ea1-755d49802ddc,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/Y8UU7pnG,2025.09.04,1.43,"Gumularz, Szymon","Sargsyan, Shant",1/2-1/2,2590,2653,1188062,13306766,A20,English Opening: King's English Variation,134,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/Y8UU7pnG,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
4b8405ac-f466-4dca-99f6-ebd9ace5ac84,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/DsMkxjX7,2025.09.04,1.44,"Gelfand, Boris","Jobava, Baadur",1-0,2652,2590,2805677,13601520,D07,"Queen's Gambit Declined: Chigorin Defense, Modern Gambit",46,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/DsMkxjX7,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
4c800f6f-9bb0-4153-bbfa-4443ceded380,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/jixpyjP0,2025.09.04,1.45,"Muradli, Mahammad","Bjerre, Jonas Buhl",1/2-1/2,2590,2651,13409301,1444948,E15,"Queen's Indian Defense: Fianchetto Variation, Nimzowitsch Variation, Quiet Line",124,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/jixpyjP0,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
6840b187-77c9-4bde-8a4b-ef640da95d46,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/dAr8VBNe,2025.09.04,1.46,"Mamedov, Rauf",Aditya Mittal,1/2-1/2,2651,2589,13401653,35042025,B22,Sicilian Defense: Alapin Variation,118,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/dAr8VBNe,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
a2db3c45-e07a-43e2-ab92-ec190b4e32e1,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/plD2Qi2l,2025.09.04,1.47,"Zemlyanskii, Ivan","Indjic, Aleksandar",1-0,2586,2650,24249971,911925,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation",133,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/plD2Qi2l,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
19fa25d4-e2aa-4471-a861-968933819724,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/Vgk7hUXi,2025.09.04,1.48,"Grandelius, Nils","Bartel, Mateusz",1/2-1/2,2648,2581,1710400,1112635,C02,French Defense: Advance Variation,85,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/Vgk7hUXi,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
c7bf5674-d7e4-48b3-85bb-7c42187ae786,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/sJG1dVe8,2025.09.04,1.49,"Madaminov, Mukhiddin","Yuffa, Daniil",1/2-1/2,2560,2648,14210703,24131423,B12,"Caro-Kann Defense: Advance Variation, Short Variation",107,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/sJG1dVe8,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
eb379481-72dc-4528-9860-4c14011f01d3,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/ww0pzhFC,2025.09.04,1.50,"Kollars, Dmitrij","Woodward, Andy",1/2-1/2,2647,2557,12909572,30953499,C50,Italian Game: Giuoco Pianissimo,119,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/ww0pzhFC,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
d44b3f29-832d-4780-91f7-e481fd5e42fd,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/6lKcXSLK,2025.09.04,1.51,"Samunenkov, Ihor","Lu, Shanglei",1/2-1/2,2550,2647,14187086,8603332,B22,Sicilian Defense: Delayed Alapin Variation,67,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/6lKcXSLK,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
a76081fe-99bf-4663-9c3e-599ab21550aa,FIDE Grand Swiss 2025,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/f0L3CgRV,2025.09.04,1.52,"Erdogmus, Yagiz Kaan","Goryachkina, Aleksandra",1-0,2646,2528,44599790,4147103,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",93,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0/f0L3CgRV,https://lichess.org/broadcast/fide-grand-swiss-2025--open/round-1/xSCoiNg0
